name,type,currency,interval,mrr,arr,discount_count,prompts_count,prompt_limit,baseline_credits_needed,credits_usage,credits_capacity,orgs_count,orgs_count_hf,orgs_purchased,new_plan,plan_credits,plan_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_pct,discount_amount,total_available_credits,unused_credits,unused_purchased_credits,arr_at_risk
Fresh Prints,IN_HOUSE,eur,month,330,,0,100.0,150.0,22500,15000,22500.0,1,0,1.0,pro,14925,199.0,7575,0,0,0.0,0,22500,7500,7500,1200
xpose360,AGENCY,eur,month,180,,0,22.0,30.0,2700,1980,2700.0,1,1,3.0,intro,2250,89.0,450,0,0,0.0,0,2700,720,720,342
Adpremier,AGENCY,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
Conversearch,AGENCY,eur,month,275,,0,102.0,125.0,11250,9180,11250.0,5,0,5.0,growth,12935,199.0,0,0,0,0.0,0,12935,3755,3755,693
SH Digital,IN_HOUSE,eur,year,77,919.0,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,74.16666666666667,0,0,0,0.0,0,3560,3020,3020,755
Pod Digital,AGENCY,eur,month,199,,0,28.0,70.0,6300,2520,6300.0,7,0,10.0,growth,12935,199.0,0,0,0,0.0,0,12935,10415,10415,1923
DECATHLON,IN_HOUSE,eur,month,90,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
BETTERHOMES,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Crest Comms,AGENCY,eur,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1080,1080,513
Mersudin Forbes,AGENCY,eur,month,199,,0,80.0,100.0,9000,7200,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,5735,5735,1059
Claneo GmbH,AGENCY,eur,month,199,,0,60.0,100.0,9000,5400,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,7535,7535,1391
PIABO,AGENCY,eur,month,89,,0,25.0,25.0,3000,3000,3000.0,1,0,1.0,intro,2250,89.0,0,750,825,0.0,0,3000,0,0,0
Ailistings,AGENCY,eur,month,89,,0,4.0,25.0,2250,360,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1890,1890,897
YOVEGO Productions GmbH,AGENCY,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,360,360,171
Dawkes Music,IN_HOUSE,eur,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2750,2750,825
ContractSafe,IN_HOUSE,eur,month,199,,0,89.0,100.0,9000,8010,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6915,6915,1106
Youtech,AGENCY,eur,month,803,,1,202.0,250.0,23250,18930,23250.0,9,2,11.0,scale,37425,499.0,0,0,0,0.0,0,37425,18495,18495,2959
Banani,IN_HOUSE,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
EnvisionUP,AGENCY,eur,month,288,,0,11.0,125.0,11250,990,11250.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,11945,11945,2205
Dosage,AGENCY,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,90,90,43
Artefact,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Attention Fox,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Lingopie,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Stateshift,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Xponent21,AGENCY,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
Mediacharge,AGENCY,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,540,540,256
JJ Consulting,AGENCY,eur,month,89,,0,12.0,25.0,2250,1080,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1170,1170,555
Distinctly,AGENCY,eur,month,150,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,intro,2250,89.0,1542,5208,5729,0.0,0,9000,0,0,0
Verseo,AGENCY,eur,month,825,,0,569.0,785.0,70650,51210,70650.0,42,0,50.0,scale,37425,499.0,24450,8775,9652,0.0,0,70650,19440,10665,1706
Bet105,IN_HOUSE,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
growthbox,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Xano,IN_HOUSE,usd,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
Policylead,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Geear,AGENCY,usd,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1440,1440,684
frog,AGENCY,eur,month,555,,0,123.0,200.0,18000,11070,18000.0,5,0,5.0,scale,37425,499.0,0,0,0,0.0,0,37425,26355,26355,4217
Aiven,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
LLYC,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
System & Soul,IN_HOUSE,usd,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Digital Elevator,AGENCY,usd,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1080,1080,513
Emarketeers,AGENCY,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
Expedia,IN_HOUSE,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12675,12675,2028
H&S Software AG,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
La Growth Machine,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Lazarev.agency,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
doctari,IN_HOUSE,eur,month,199,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,13665,13665,2186
WPP Media,AGENCY,eur,month,1000,,0,25.0,1000.0,90000,2250,90000.0,1,0,1.0,scale,37425,499.0,37575,15000,16500,0.0,0,90000,87750,72750,11640
blueMARKETING GmbH & Co. KG,AGENCY,eur,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1530,1530,726
GorgonSEO,AGENCY,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,10685,10685,1973
Uplead,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
UK Web Host Review,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
MySpeaker,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Timme Hosting GmbH & Co. KG,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
basecamp.com,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Refract Group,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
SHRED,IN_HOUSE,usd,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Informa Connect,AGENCY,eur,year,169,2029.0,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,growth,12935,165.83333333333334,0,0,0,0.0,0,12935,10685,10685,1644
Stafferton Consulting,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Rinkel,IN_HOUSE,eur,month,199,,0,53.0,100.0,9000,4770,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10155,10155,1625
Lantech,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Thrive Engine,IN_HOUSE,usd,month,89,,0,17.0,25.0,2250,1530,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2030,2030,609
Denkwerk,AGENCY,eur,month,199,,0,77.0,100.0,9000,6930,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,6005,6005,1109
Adone Conseil,AGENCY,eur,month,199,,0,8.0,100.0,9000,720,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,12215,12215,2255
Linkedist,AGENCY,eur,month,199,,0,5.0,10.0,900,450,900.0,1,0,10.0,growth,12935,199.0,0,0,0,0.0,0,12935,12485,12485,2305
Wecandoo,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Reconcilio,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
HomeQ,IN_HOUSE,eur,month,89,,0,17.0,25.0,2250,1530,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2030,2030,609
PartnerCentric,AGENCY,usd,month,579,,0,71.0,360.0,32400,6390,32400.0,4,0,1.0,scale,37425,499.0,0,0,0,0.0,0,37425,31035,31035,4966
tradition des vosges,IN_HOUSE,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
Propel Software,IN_HOUSE,eur,month,199,,0,27.0,100.0,9000,2430,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12495,12495,1999
IconiqMinds,AGENCY,eur,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1080,1080,513
Vivobarefoot,IN_HOUSE,eur,year,169,2029.0,0,7.0,100.0,9000,630,9000.0,1,0,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,14295,14295,1906
Brandflow,AGENCY,eur,month,199,,0,9.0,100.0,12000,1080,12000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11855,11855,2189
Sabai Design,IN_HOUSE,usd,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
wudao,AGENCY,usd,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1080,1080,513
Podean,AGENCY,usd,month,199,,0,45.0,75.0,6750,4050,6750.0,3,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,8885,8885,1640
CiNKO,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
Polarsteps,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
Useme,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
furrerhugi,AGENCY,eur,month,89,,0,3.0,25.0,2250,270,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1980,1980,940
P&C Global,IN_HOUSE,eur,month,199,,0,99.0,100.0,9000,8910,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6015,6015,962
Honeycomb,IN_HOUSE,eur,month,278,,0,95.0,100.0,15000,14250,15000.0,1,0,1.0,pro,14925,199.0,75,0,0,0.0,0,15000,750,750,120
PayBee ,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
hear.com,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Hive,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Verisoul,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Uptoo,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Gold,AGENCY,usd,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1530,1530,726
Happy V,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
33social,AGENCY,eur,month,199,,0,14.0,50.0,4500,1260,4500.0,1,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,11675,11675,2155
Overdose Digital,AGENCY,eur,month,599,,0,41.0,550.0,49500,3690,49500.0,3,0,1.0,scale,37425,499.0,7500,4575,5033,0.0,0,49500,45810,41235,6598
WeBoost,AGENCY,eur,month,89,,0,2.0,25.0,2250,180,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,2070,2070,983
esn,IN_HOUSE,eur,month,248,,0,67.0,100.0,12000,8040,12000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6885,6885,1102
F.A.Z. Kaufkompass,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Omnia1 Analytics,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
SavvyNomad,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
MyCamper,IN_HOUSE,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
MYSA,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
LHLK,AGENCY,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
B15 Media,AGENCY,eur,month,199,,0,59.0,100.0,9000,5310,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,7625,7625,1408
Theobald Software,IN_HOUSE,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12675,12675,2028
Webview Seo,AGENCY,eur,month,199,,0,31.0,100.0,9000,2790,9000.0,1,0,,growth,12935,199.0,0,0,0,0.0,0,12935,10145,10145,1873
Reform Digital,AGENCY,eur,month,199,,0,5.0,100.0,9000,450,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,12485,12485,2305
Dominik Zettler,AGENCY,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,540,540,256
envelio,IN_HOUSE,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
SichtbarerWerden GmbH,AGENCY,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
Duvo.ai,IN_HOUSE,eur,month,199,,0,42.0,100.0,9000,3780,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11145,11145,1783
Koninklijke Gazelle,IN_HOUSE,eur,year,169,2029.0,0,5.0,100.0,9000,450,9000.0,1,0,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,14475,14475,1930
Pioneer BevCom,AGENCY,eur,month,199,,0,30.0,100.0,9000,2700,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,10235,10235,1890
ocraig consulting,AGENCY,usd,month,178,,0,12.0,50.0,4500,1080,4500.0,2,0,2.0,intro,2250,89.0,2250,0,0,0.0,0,4500,3420,3420,1623
Juara holding group ,IN_HOUSE,eur,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2750,2750,825
AIR PLUS,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
SCENTA,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
RP Digital,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
difrnt,AGENCY,eur,month,199,,0,36.0,50.0,4500,3240,4500.0,2,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,9695,9695,1790
JCT Growth,AGENCY,usd,month,210,,0,74.0,75.0,6750,6660,6750.0,2,0,3.0,growth,12935,199.0,0,0,0,0.0,0,12935,6275,6275,1158
Pronto Marketing,AGENCY,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
Rabbet,IN_HOUSE,eur,month,199,,0,32.0,100.0,9000,2880,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12045,12045,1927
Design Cloud,IN_HOUSE,eur,month,89,,0,12.0,25.0,2250,1080,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2480,2480,744
Binder,IN_HOUSE,eur,month,199,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12765,12765,2042
Seatfrog,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
SevenRooms,IN_HOUSE,usd,month,199,,0,32.0,100.0,9000,2880,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12045,12045,1927
WP Ninjas,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Rokk Solutions,AGENCY,eur,month,499,,0,14.0,300.0,27000,1260,27000.0,1,0,1.0,scale,37425,499.0,0,0,0,0.0,0,37425,36165,36165,5786
TAG24,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Spark Communications,AGENCY,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
GoLeasy,IN_HOUSE,eur,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2300,2300,690
NeoGraf Solutions,IN_HOUSE,eur,month,199,,0,5.0,100.0,9000,450,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,14475,14475,2316
Praytell,AGENCY,eur,month,599,,0,22.0,500.0,45000,1980,45000.0,1,0,,scale,37425,499.0,7500,75,83,0.0,0,45000,43020,42945,6871
Minty Digital,AGENCY,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
SFM,AGENCY,usd,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
vioma GmbH,AGENCY,eur,month,199,,0,12.0,100.0,9000,1080,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11855,11855,2189
NoOnes,IN_HOUSE,eur,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2300,2300,690
CEGLA Medizintechnik,IN_HOUSE,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
Factors.ai,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Manhattan Street Capital,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
scalar,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
WeTaktik,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Complaion,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Lemlist,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
steda,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Blue World Studio,AGENCY,eur,month,199,,0,15.0,100.0,9000,1350,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11585,11585,2139
GuestReady,IN_HOUSE,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
Canva,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Forza Transportation,IN_HOUSE,eur,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2300,2300,690
Criteo,IN_HOUSE,eur,month,199,,0,33.0,100.0,9000,2970,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11955,11955,1913
Inessa,IN_HOUSE,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
Medly AI,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Informed Iteration,AGENCY,eur,month,129,,0,15.0,25.0,5250,3150,5250.0,1,0,,intro,2250,89.0,1011,1989,2188,0.0,0,5250,2100,111,53
LangWatch,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Rave Coffee,IN_HOUSE,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
CFP Board,IN_HOUSE,usd,month,178,,0,5.0,50.0,4500,450,4500.0,2,0,2.0,starter,3560,89.0,940,0,0,0.0,0,4500,4050,4050,1215
ProRata.ai,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Moininger IO,AGENCY,eur,year,77,919.0,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,intro,2250,74.16666666666667,0,0,0,0.0,0,2250,180,180,71
LAIRD Superfood,IN_HOUSE,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12675,12675,2028
Leroy Merlin,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
SuperYacht Times,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
eDesk,IN_HOUSE,eur,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2750,2750,825
SCAILE,AGENCY,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,90,90,43
Ignite Marketing,AGENCY,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,810,810,384
teamgeist,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Green Hearted,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
vondy,IN_HOUSE,eur,month,199,,0,8.0,100.0,9000,720,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,14205,14205,2273
Prime One Global,IN_HOUSE,eur,month,199,,0,6.0,100.0,9000,540,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,14385,14385,2302
